url,label,use_of_ip,abnormal_url,google_index,count.,count-www,count@,count_dir,count_embed_domian,short_url,count-https,count-http,count%,count?,count-,count=,url_length,hostname_length,sus_url,count-digits,count-letters,fd_length
freestikersbro.000webhostapp.com,bad,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,32,0,1,3,27,0
profelectrik.ru,bad,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,14,0
congnghieptiendat.com,bad,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,21,0,0,0,20,0
lovelouisa.org,bad,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,13,0
po.do,bad,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0
paypal.com.secure.information.vineyardadvice.com,bad,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,43,0
leaddogweb.com,bad,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,13,0
onedrive.live.com,bad,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,15,0
endpointsportal.au-bbva-bancomerappnomina.cloud.goog,bad,0,0,1,3,0,0,0,0,0,0,0,0,0,2,0,52,0,0,0,47,0
handle.booktobi.com,bad,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,17,0
flavahairdesign.co.za,bad,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,19,0
vipoutdoorsportsjapmarket.club,bad,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,29,0
genuinevivah.com,bad,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,15,0
therockacc.org,bad,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,13,0
psf.my,bad,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,5,0
sopes.dns-cloud.net,bad,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,19,0,0,0,16,0
the100prosystems.com,bad,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,20,0,0,3,16,0
bimsalasim.de,bad,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,12,0
aquai.pl,bad,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,7,0
arman-ati.net,bad,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,13,0,0,0,11,0
b96202rc.beget.tech,bad,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,19,0,0,5,12,0
tachegandodiasdasmae.com,bad,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,23,0
acct-piedmontcancerinstitute-inv.net,bad,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,36,0,0,0,33,0
affm.info,bad,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,8,0
40.84.225.234,bad,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,13,0,0,10,0,0
americanas.app.semanadasofertas.shop,bad,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,33,0
detes.sk,bad,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,7,0
cartoworld.co.ke,bad,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,14,0
samariter-berg.ch,bad,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,17,0,0,0,15,0
tuscaloosanephrology.com,bad,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,23,0
dreimakerchocolates.com,bad,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,22,0
americamegapromoco.com,bad,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,21,0
emotivaodontologia.com.br,bad,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,23,0
sites.google.com,bad,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,14,0
mbmarquitectos.com.pe,bad,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,19,0
tylerdeveraux.com,bad,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,17,0,0,0,16,0
montecristorecords.com,bad,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,21,0
tinyurl.com,bad,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,11,0,0,0,10,0
zjgsyds.cn,bad,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,9,0
cafecitoperez.ivanidzakovic.com,bad,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,29,0
thedrinkawaretrust-my.sharepoint.com,bad,0,0,1,2,0,0,0,0,1,0,0,0,0,1,0,36,0,0,0,33,0
dwnlds.co,bad,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,8,0
skins-casino.com,bad,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,16,0,0,0,14,0
freevbuckx.com,bad,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,14,0,1,0,13,0
forms.office.com,bad,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,14,0
mamayavgorah.com,bad,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,15,0
bpersrl.com,bad,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,10,0
sapl.com.hk,bad,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,9,0
bolozindagi.com,bad,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,14,0
zohard.com,bad,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,9,0
cursosmaquiagem.com,bad,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,18,0
atendimento.rnp.br,bad,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,16,0
yoho.com.tw,bad,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,9,0
flinthillsbusinessconsulting.com,bad,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,31,0
indochina-art.ro,bad,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,16,0,0,0,14,0
taijishentie.com,bad,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,15,0
lynshirt.com,bad,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,12,0,0,0,11,0
oralomar.com,bad,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,11,0
paypal-rimborso.com,bad,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,19,0,0,0,17,0
fredwilliams.publishpath.com,bad,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,26,0
theingredients.net,bad,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,17,0
yourfitnesscorner.com,bad,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,20,0
columbiaps-my.sharepoint.com,bad,0,0,1,2,0,0,0,0,1,0,0,0,0,1,0,28,0,0,0,25,0
hmrc.tax22refund.com,bad,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,20,0,0,2,16,0
espaceclientv1.fr,bad,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,17,0,0,1,15,0
acct-scsouthmountain-inv.me,bad,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,27,0,0,0,24,0
rohtolab.com,bad,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,11,0
alphacon.co.id,bad,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,12,0
175.107.206.134,bad,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,15,0,0,12,0,0
tradoauc.com,bad,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,11,0
capture-app.us17.list-manage.com,bad,0,0,1,3,0,0,0,0,0,0,0,0,0,2,0,32,0,0,2,25,0
153284594738391.statictab.com,bad,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,29,0,0,15,12,0
b77541k0.beget.tech,bad,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,19,0,0,6,11,0
livecalgary.com,bad,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,14,0
ykm.de,bad,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,5,0
jurnalpangan.com,bad,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,15,0
157.240.2.20,bad,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,12,0,0,9,0,0
185.177.54.1,bad,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,12,0,0,9,0,0
sturdeephotography.com,bad,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,21,0
preferredtitlellc.com,bad,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,20,0
mdkvk.byethost18.com,bad,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,20,0,0,2,16,0
is.gd,bad,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,4,0
redal.company,bad,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,12,0
secure.runescape.com-en.ru,bad,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,26,0,0,0,22,0
washpucks.com,bad,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,12,0
d26c5.weblium.site,bad,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,18,0,0,3,13,0
miembros.womenclubforbetterhealth.com,bad,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,35,0
grindtimegym.com,bad,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,15,0
nikki.center,bad,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,11,0
secure.runescape.com-un.ru,bad,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,26,0,0,0,22,0
advonationusa.com,bad,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,16,0
santaremplay.com.br,bad,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,17,0
educacion.rionegro.gov.ar,bad,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,22,0
sites.google.com,bad,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,14,0
briandesmarais.com,bad,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,17,0
epg.unas.edu.pe,bad,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,12,0
studiogiardasrls.it,bad,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,18,0
truckcalling.com,bad,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,15,0
jcarmoeventos.com.br,bad,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,18,0
distinctfreight.co.zw,bad,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,21,0,0,0,19,0
rbcmontgomery.com,bad,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,16,0
globalnetinternet.com,bad,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,21,0,0,0,20,0
netservice-upd.tumblr.com,bad,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,25,0,1,0,22,0
shatorupa.com,bad,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,12,0
net-eco.fr,bad,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,10,0,0,0,8,0
firebasestorage.googleapis.com,bad,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,28,0
teseesays.com,bad,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,12,0
stolizaparketa.ru,bad,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,16,0
qualityconstructionenterprisesllc.com,bad,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,36,0
c1781279.ferozo.com,bad,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,19,0,0,7,10,0
medicineone.co.ao,bad,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,15,0
ukbusinessdaily.com,bad,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,18,0
alsapan-epi.com,bad,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,15,0,0,0,13,0
physics.uctm.edu,bad,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,14,0
art-sticker.fr,bad,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,14,0,0,0,12,0
steampoweroesd.me,bad,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,16,0
itaucard.sac24horas.com,bad,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,23,0,0,2,19,0
atendimento-sac-pg.joomla.com,bad,0,0,1,2,0,0,0,0,0,0,0,0,0,2,0,29,0,0,0,25,0
hotelmadhuvan.in,bad,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,15,0
yunali.gtacomputer.com,bad,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,20,0
zohard.com,bad,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,9,0
jcbrcontabil.com.br,bad,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,17,0
elkriverbiz.sharepoint.com,bad,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,26,0,0,0,24,0
decompress323.ga,bad,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,16,0,0,3,12,0
weissins365-my.sharepoint.com,bad,0,0,1,2,0,0,0,0,1,0,0,0,0,1,0,29,0,0,3,23,0
lucidfestival.com,bad,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,16,0
leaddogweb.com,bad,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,13,0
the100prosystems.com,bad,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,20,0,0,3,16,0
chase-authoririze.serveusers.com,bad,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,32,0,0,0,29,0
tokokainbandung.com,bad,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,18,0
visitor.constantcontact.com,bad,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,27,0,0,0,25,0
mehmetuyar.com,bad,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,13,0
infopublishersassociation.com,bad,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,28,0
web-net-pg.joomla.com,bad,0,0,1,2,0,0,0,0,0,0,0,0,0,2,0,21,0,0,0,17,0
officialtobinbell.com,bad,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,20,0
aottoim.com,bad,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,10,0
rules-all.web.app,bad,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,17,0,0,0,14,0
atefnet.com,bad,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,11,0,0,0,10,0
spacexbtc.org,bad,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,12,0
dropbox.com,bad,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,11,0,0,0,10,0
locksmithrishon.com,bad,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,18,0
emapla.com.br,bad,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,11,0
hamt.jp,bad,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,6,0
oldschool-membership.com,bad,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,24,0,0,0,22,0
internet-banking.ch-creditsuisse.com,bad,0,0,1,2,0,0,0,0,0,0,0,0,0,2,0,36,0,1,0,32,0
iplogger.org,bad,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,11,0
livestudentccc-my.sharepoint.com,bad,0,0,1,2,0,0,0,0,1,0,0,0,0,1,0,32,0,0,0,29,0
kentridge.lk,bad,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,11,0
starmak.com.tr,bad,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,12,0
lovelouisa.org,bad,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,13,0
0nexdrlvew.best,bad,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,15,0,0,1,13,0
oldschool-membership.com,bad,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,24,0,0,0,22,0
pumawyprzedaz.pl,bad,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,15,0
bigwoodsbar.com,bad,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,14,0
i-ta.cc,bad,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,5,0
autorizador5.com.br,bad,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,19,0,0,1,16,0
doapositioning.com,bad,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,17,0
cupkaju.wz.sk,bad,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,11,0
vam35.joomla.com,bad,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,16,0,0,2,12,0
royalwindsorpub.com,bad,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,18,0
xn--sparkass-i1a.connect-1412.de,bad,0,0,1,2,0,0,0,0,0,0,0,0,0,4,0,32,0,0,5,21,0
cew.safewallet.replayattack.us,bad,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,27,0
paypal-us-helpspay.gitlab.io,bad,0,0,1,2,0,0,0,0,0,0,0,0,0,2,0,28,0,0,0,24,0
cheaproomsvalencia.com,bad,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,21,0
forms.office.com,bad,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,14,0
xurl.es,bad,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,6,0
docs.google.com,bad,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,13,0
aludagoglichidze.ge,bad,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,18,0
stokeharvester.com,bad,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,17,0
r.attente-securisation.com,bad,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,26,0,0,0,23,0
lucidfestival.com,bad,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,16,0
thekushfiles.co,bad,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,14,0
starliker.net,bad,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,12,0
shopbundlebee.com,bad,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,16,0
therockacc.org,bad,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,13,0
cimerwebbasvuruportalim.com,bad,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,26,0
1f7df261265cf5fbc23bcccd55df6942-dot-bles05.wn.r.appspot.com,bad,0,0,1,4,0,0,0,0,1,0,0,0,0,2,0,60,0,0,19,35,0
runtic.com.hr,bad,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,11,0
livestudentccc-my.sharepoint.com,bad,0,0,1,2,0,0,0,0,1,0,0,0,0,1,0,32,0,0,0,29,0
bclo.com.co,bad,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,9,0
vintage-etherwallet.com,bad,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,23,0,0,0,21,0
yspublish.co.kr,bad,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,13,0
cafecitoperez.ivanidzakovic.com,bad,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,29,0
steamhoe.cf,bad,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,10,0
paypal.a2fb.top,bad,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,15,0,0,1,12,0
zohard.com,bad,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,9,0
steampowered.codes,bad,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,17,0
tlcmgmt-my.sharepoint.com,bad,0,0,1,2,0,0,0,0,1,0,0,0,0,1,0,25,0,0,0,22,0
hutime.kr,bad,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,8,0
hamt.jp,bad,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,6,0
pecasdecozinha.com,bad,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,17,0
klsjdlfkjqslfkjsdlkfjldsfjldsf.blogspot.com,bad,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,43,0,0,0,41,0
eislueqr.livedrive.com,bad,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,20,0
mailbox31update.xxuz.com,bad,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,24,0,1,2,20,0
pasite-454632.jdevcloud.com,bad,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,27,0,0,6,18,0
raportcsr.allegro.secfence.lesavik.net,bad,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,34,0
f.qtrip.cc,bad,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,8,0
lucidfestival.com,bad,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,16,0
pixellink.net,bad,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,12,0
apple.com.support-help.live,bad,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,27,0,0,0,23,0
fjn.edu.br,bad,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,8,0
paypal-helps-seller-ebay.gitlab.io,bad,0,0,1,2,0,0,0,0,0,0,0,0,0,3,0,34,0,0,0,29,0
tk.worldtreeyoga.org,bad,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,18,0
zohard.com,bad,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,9,0
cellidplus.com,bad,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,13,0
fixertawa.blogspot.com,bad,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,22,0,0,0,20,0
huschhus.ch,bad,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,10,0
benson6303.com,bad,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,14,0,0,4,9,0
autoatencionpizza.cl,bad,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,19,0
kurortnoye.com.ua,bad,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,15,0
pan-renegocie.net,bad,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,17,0,0,0,15,0
betasusgiir.blogspot.com,bad,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,24,0,0,0,22,0
j3060z7403.codesandbox.io,bad,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,25,0,0,8,15,0
blacksheepeventi.com,bad,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,19,0
ilcdelhi.com,bad,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,11,0
acp10210288980-com.preview-domain.com,bad,0,0,1,2,0,0,0,0,0,0,0,0,0,2,0,37,0,0,11,22,0
arenabrazileventos.com.br,bad,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,23,0
mediolanum-web.000webhostapp.com,bad,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,32,0,0,3,26,0
shopbundlebee.com,bad,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,16,0
cracksbot.com,bad,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,13,0,0,0,12,0
preferredtitlellc.com,bad,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,20,0
advonationusa.com,bad,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,16,0
opticasotojoyeria.com,bad,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,20,0
forms.office.com,bad,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,14,0
poisedpurpleabstracttype.updates.repl.co,bad,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,40,0,1,0,37,0
gg.gg,bad,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0
bizcloudz.net,bad,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,12,0
medienschmiede-sander.de,bad,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,24,0,0,0,22,0
chloride.co.zw,bad,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,12,0
amsder.com,bad,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,9,0
jcsportsnutrition.com,bad,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,20,0
idealcaisse.fr,bad,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,13,0
southcountyclassified.com,bad,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,24,0
ziboleq.com,bad,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,10,0
firebasestorage.googleapis.com,bad,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,28,0
hostpoint.ch.informaticaits.it,bad,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,27,0
elettricistapavia.it,bad,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,19,0
promocaodasemana.com,bad,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,19,0
ijikc.co.in,bad,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,9,0
oralco.co,bad,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,8,0
ducks.pt,bad,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,7,0
danticlantern.co.za,bad,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,17,0
aclservices.co.uk,bad,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,17,0,1,0,15,0
loansmumbai.com,bad,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,14,0
matchcom.js-freedom.com,bad,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,23,0,1,0,20,0
davidwinogrondspacetet.com,bad,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,26,0,0,0,25,0
registrobnwebplataforma.com,bad,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,26,0
infopublishersassociation.com,bad,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,28,0
